Order_ID,Order_Date,Order_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Phone,Customer_Age,Customer_Gender,Customer_City,Customer_State,Customer_Country,Customer_Zip,Customer_Segment,Product_Name,Product_Category,SKU,Quantity,Unit_Price_INR,Discount_Percent,Discount_Amount_INR,Tax_Amount_INR,Total_Amount_INR,Payment_Method,Payment_Status,Shipping_Method,Shipping_Cost_INR,Order_Status,Delivery_Date,Days_to_Deliver,Customer_Rating,Customer_Review,Sales_Channel,Referral_Source,First_Time_Customer,Customer_Lifetime_Orders,Marketing_Campaign
ORD-10550,2025-09-24,09:08:51,CUST-5271,Krishna Rao,krishna.rao57@email.com,+91-9975357433,41,Male,Noida,Uttar Pradesh,India,201301,Regular,Hydrolyzed Whey Protein Isolate (Pack of 5),Protein Supplements,HYD-WHY-PK5,1,1999,5,99.95,284.86,2233.91,Debit Card,Completed,Standard,50,Delivered,2025-09-30,6,3,Good but not great.,Website,Email Campaign,Yes,1,Performance Max
ORD-10551,2025-10-01,13:10:32,CUST-5343,Jaya Kapoor,jaya.kapoor13@email.com,+91-9759927900,37,Female,Kolkata,West Bengal,India,700001,Regular,Advance Magnesium Care,Body Care,ADV-MAG-001,2,999,0,0.0,299.7,2397.7,Debit Card,Pending,Express,100,Processing,,,,,Website,Youtube,No,6,Monsoon Care
ORD-10552,2025-09-16,14:46:45,CUST-5161,Harish Joshi,harish.joshi91@email.com,+91-9545812209,37,Male,Lucknow,Uttar Pradesh,India,226001,Regular,Moderate Dandruff Kit,Hair Care - Kits,MDK-001,1,1499,5,74.95,213.61,1687.66,COD,Completed,Standard,50,Delivered,2025-09-19,3,5,Amazing product!,Website,Direct,Yes,1,Fitness September
ORD-10553,2025-09-10,14:51:22,CUST-5232,Arjun Reddy,arjun.reddy91@email.com,+91-9262693436,23,Male,Vijayawada,Andhra Pradesh,India,520001,Premium,Plant Protein Powder (1kg),Protein Supplements,PLT-PRO-1KG,1,2299,5,114.95,327.61,2611.66,Debit Card,Completed,Express,100,Delivered,2025-09-15,5,5,Excellent!,Mobile App,Google Ads,No,8,Wellness Bundle
ORD-10554,2025-09-29,10:57:14,CUST-5099,Maya Rao,maya.rao47@email.com,+91-9238939104,35,Female,Chennai,Tamil Nadu,India,600001,Premium,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,1,299,5,14.95,42.61,376.66,Credit Card,Completed,Standard,50,In Transit,,,,,Mobile App,Email Campaign,Yes,1,New Customer Welcome
ORD-10555,2025-09-28,14:42:54,CUST-5134,Rekha Shah,rekha.shah93@email.com,+91-9511239237,38,Female,Coimbatore,Tamil Nadu,India,641001,Regular,Beard Development Kit for 22-28,Beard Care - Kits,BRD-DEV-2228,1,2199,0,0.0,329.85,2578.85,COD,Completed,Standard,50,In Transit,,,,,Mobile App,Organic Search,Yes,1,Advanced Wellness
ORD-10556,2025-09-08,13:56:31,CUST-5065,Kavita Pillai,kavita.pillai23@email.com,+91-9492038818,36,Female,Gurgaon,Haryana,India,122001,Premium,SuperBlend - Rich Cocoa (15 days pack),Nutrition Blends,SBL-COC-15D,2,999,5,99.9,284.71,2282.82,Credit Card,Completed,Express,100,Delivered,2025-09-12,4,5,Love it!,Website,Instagram,Yes,1,Stress Relief
ORD-10557,2025-09-09,08:34:54,CUST-5207,Sanjay Mehta,sanjay.mehta71@email.com,+91-9363200388,32,Male,Madurai,Tamil Nadu,India,625001,Regular,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,0,0.0,67.35,616.35,COD,Completed,Express,100,Delivered,2025-09-11,2,5,Amazing product!,Mobile App,Google Ads,Yes,1,Bulk Buy September
ORD-10558,2025-09-19,10:34:39,CUST-5084,Gayatri Chatterjee,gayatri.chatterjee73@email.com,+91-9618667373,48,Female,Delhi,Delhi,India,110001,Premium,Micronised Creatine Monohydrate (125g - Mixed Fruit Flavour),Creatine Supplements,CRE-MIC-125G,1,699,0,0.0,104.85,853.85,Debit Card,Completed,Standard,50,Delivered,2025-09-23,4,5,Amazing product!,Mobile App,Email Campaign,No,3,Bulk Buy September
ORD-10559,2025-09-03,15:21:22,CUST-5093,Swati Joshi,swati.joshi78@email.com,+91-9698817616,50,Female,Bhopal,Madhya Pradesh,India,462001,Premium,Anti-Dandruff Shampoo (200 ml),Hair Care - Shampoos,ADS-200ML,1,449,10,44.9,60.62,514.72,Credit Card,Completed,Standard,50,Delivered,2025-09-08,5,5,Excellent!,Mobile App,Youtube,No,14,Immunity Boost
ORD-10560,2025-09-19,09:57:07,CUST-5124,Sanjay Pillai,sanjay.pillai30@email.com,+91-9440325083,27,Male,Bhopal,Madhya Pradesh,India,462001,Regular,Immunity Strength Kit,Health Kits,IMM-KIT-001,1,2499,5,124.95,356.11,2780.16,Credit Card,Completed,Standard,50,Delivered,2025-09-27,8,4,Satisfied with quality.,Mobile App,Google Ads,No,18,Hair Growth Challenge
ORD-10561,2025-09-11,16:04:39,CUST-5179,Rashmi Shah,rashmi.shah87@email.com,+91-9769298469,24,Female,Ludhiana,Punjab,India,141001,Premium,Beardmax Growth Serum (30 ml),Beard Care,BRD-SER-30ML,2,799,5,79.9,227.71,1845.81,Debit Card,Completed,Express,100,Delivered,2025-09-16,5,4,Good value for money.,Website,Email Campaign,Yes,1,Summer Fitness
ORD-10562,2025-09-06,12:24:10,CUST-5013,Gayatri Mehta,gayatri.mehta63@email.com,+91-9853346808,30,Female,Madurai,Tamil Nadu,India,625001,Premium,Muscle Gain Kit - 1 Month Pack,Fitness Kits,MUS-GAN-1M,1,3499,10,349.9,472.36,3721.46,COD,Completed,Express,100,Delivered,2025-09-14,8,5,Best purchase!,Website,Youtube,No,13,Premium Protein
ORD-10563,2025-09-10,09:20:31,CUST-5435,Nisha Malhotra,nisha.malhotra23@email.com,+91-9483645917,28,Female,Kochi,Kerala,India,682001,Regular,Face & Body Cleansing Kit,Body Care - Kits,FB-CLN-KIT,1,799,10,79.9,107.86,876.97,UPI,Completed,Standard,50,Delivered,2025-09-14,4,5,Love it!,Website,Organic Search,Yes,1,Hydration Hero
ORD-10564,2025-09-25,15:23:26,CUST-5196,Prakash Reddy,prakash.reddy95@email.com,+91-9731378231,38,Male,Surat,Gujarat,India,395001,Regular,Growmax Topical Solution (60ml),Hair Care - Topicals,GRW-TOP-60ML,1,899,0,0.0,134.85,1133.85,COD,Completed,Express,100,Delivered,2025-10-01,6,4,Happy with purchase.,Mobile App,Instagram,Yes,1,Beard Goals
ORD-10565,2025-09-29,13:46:43,CUST-5082,Meera Kapoor,meera.kapoor67@email.com,+91-9135417380,50,Female,Patna,Bihar,India,800001,Regular,SWASH Intimate Wash (120ml),Body Care - Hygiene,SWH-INT-120,1,399,10,39.9,53.87,512.97,UPI,Completed,Express,100,Delivered,2025-10-04,5,5,Best purchase!,Mobile App,Organic Search,Yes,1,Winter Prep
ORD-10566,2025-09-13,09:02:29,CUST-5017,Ananya Singh,ananya.singh96@email.com,+91-9827095185,40,Female,Bangalore,Karnataka,India,560001,Premium,Clear Skin Pack| 1x Rejuv Face Serum + 1x Derma Roller,Skin Care - Kits,CLR-SKN-PACK,1,1299,20,259.8,155.88,1245.08,UPI,Completed,Standard,50,Delivered,2025-09-19,6,5,Amazing product!,Website,Youtube,No,6,Summer Fitness
ORD-10567,2025-09-16,11:23:09,CUST-5315,Lakshmi Kumar,lakshmi.kumar55@email.com,+91-9742513433,34,Female,Bangalore,Karnataka,India,560001,Regular,Derma Roller with 0.5 mm Replaceable Head,Tools & Accessories,DR-05MM-REP,1,499,10,49.9,67.36,616.47,Credit Card,Completed,Express,100,Delivered,2025-09-21,5,4,Good product!,Website,Email Campaign,No,20,Hydration Hero
ORD-10568,2025-09-11,09:04:36,CUST-5203,Swati Joshi,swati.joshi18@email.com,+91-9712970679,24,Female,Ahmedabad,Gujarat,India,380001,Regular,Moderate Dandruff Kit,Hair Care - Kits,MDK-001,1,1499,15,224.85,191.12,1515.27,UPI,Completed,Standard,50,Delivered,2025-09-18,7,3,Okay product.,Mobile App,Facebook Ads,No,14,Premium Protein
ORD-10569,2025-09-28,08:47:03,CUST-5162,Rohan Joshi,rohan.joshi77@email.com,+91-9057877499,41,Male,Noida,Uttar Pradesh,India,201301,Regular,Advance Magnesium Care,Body Care,ADV-MAG-001,1,999,15,149.85,127.37,1076.52,UPI,Completed,Express,100,Delivered,2025-09-30,2,5,Highly recommend!,Website,Direct,No,7,Winter Prep
ORD-10570,2025-09-06,13:51:25,CUST-5406,Balaji Verma,balaji.verma20@email.com,+91-9402786274,42,Male,Indore,Madhya Pradesh,India,452001,Regular,Complete Endurance Kit| 1x Endure Spray + 1x Tostero Capsules,Performance Kits,END-KIT-COMP,1,1899,10,189.9,256.36,2015.46,Credit Card,Completed,Standard,50,Delivered,2025-09-08,2,5,Excellent!,Mobile App,Google Ads,No,7,Plant Power
ORD-10571,2025-09-14,08:51:45,CUST-5070,Madhavi Mehta,madhavi.mehta32@email.com,+91-9796830131,44,Female,Nagpur,Maharashtra,India,440001,Regular,Growmax+ Serum (50ml),Hair Care - Topicals,GRWP-SER-50,1,1299,10,129.9,175.36,1394.46,Debit Card,Completed,Standard,50,Delivered,2025-09-21,7,4,Satisfied with quality.,Website,Youtube,No,2,Gut Health Focus
ORD-10572,2025-09-24,08:23:15,CUST-5173,Harish Verma,harish.verma47@email.com,+91-9793720436,38,Male,Mumbai,Maharashtra,India,400001,Regular,Ashwagandha Gummies for Stress,Gummies & Supplements,ASH-GUM-001,1,899,15,134.85,114.62,978.77,COD,Completed,Express,100,Delivered,2025-10-01,7,4,Satisfied with quality.,Mobile App,Instagram,Yes,1,Beard Goals
ORD-10573,2025-10-02,09:32:09,CUST-5180,Rashmi Pillai,rashmi.pillai77@email.com,+91-9210314724,44,Female,Kochi,Kerala,India,682001,Regular,Beard Activator Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-ACT-2228,2,2299,15,689.7,586.25,4544.55,COD,Pending,Standard,50,Processing,,,,,Website,Facebook Ads,No,5,Plant Power
ORD-10574,2025-09-29,15:38:48,CUST-5191,Lavanya Iyer,lavanya.iyer43@email.com,+91-9413246130,40,Female,Indore,Madhya Pradesh,India,452001,Regular,Beard Development Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-DEV-2228L,1,2399,5,119.95,341.86,2670.91,UPI,Completed,Standard,50,Delivered,2025-10-04,5,5,Best purchase!,Website,Youtube,No,2,Fitness September
ORD-10575,2025-09-25,11:14:43,CUST-5493,Vinod Joshi,vinod.joshi30@email.com,+91-9476667096,34,Male,Ahmedabad,Gujarat,India,380001,Regular,Underarm Roll On Deo,Body Care - Hygiene,UND-DEO-001,1,299,0,0.0,44.85,443.85,UPI,Completed,Express,100,Delivered,2025-09-27,2,4,Works well.,Mobile App,Google Ads,No,11,Premium Protein
ORD-10576,2025-10-01,08:12:15,CUST-5185,Suma Agarwal,suma.agarwal24@email.com,+91-9471448459,39,Female,Vadodara,Gujarat,India,390001,Regular,Advanced Hair Serum,Hair Care - Serums,AHS-001,2,899,0,0.0,269.7,2117.7,Debit Card,Pending,Standard,50,Processing,,,,,Mobile App,Email Campaign,No,16,Hydration Hero
ORD-10577,2025-09-17,14:04:48,CUST-5322,Anand Agarwal,anand.agarwal63@email.com,+91-9527894753,42,Male,Jaipur,Rajasthan,India,302001,Regular,Stage 4 Hair Regrowth Solution,Hair Care - Kits,HR-STG4-KIT,1,3499,5,174.95,498.61,3922.66,Credit Card,Completed,Express,100,Delivered,2025-09-25,8,5,Amazing product!,Mobile App,Email Campaign,No,3,Fitness September
ORD-10578,2025-09-27,14:24:10,CUST-5057,Rahul Desai,rahul.desai87@email.com,+91-9265034923,36,Male,Mumbai,Maharashtra,India,400001,Regular,Whey Protein 1 Kg,Protein Supplements,WHY-1KG-001,1,2499,15,374.85,318.62,2542.77,COD,Completed,Express,100,In Transit,,,,,Website,Instagram,No,7,Plant Power
ORD-10579,2025-09-10,14:55:04,CUST-5149,Meera Sharma,meera.sharma94@email.com,+91-9100108099,37,Female,Nashik,Maharashtra,India,422001,Regular,Complete Cleansing Kit,Body Care - Kits,CMP-CLN-KIT,1,899,0,0.0,134.85,1083.85,Credit Card,Completed,Standard,50,Delivered,2025-09-12,2,4,Good product!,Mobile App,Direct,No,14,Fitness Influencer
ORD-10580,2025-09-18,15:39:31,CUST-5251,Sneha Sharma,sneha.sharma62@email.com,+91-9300355118,33,Female,Hyderabad,Telangana,India,500001,Premium,Hair Growth Oil (100ml),Hair Care - Oils,HGO-100ML,1,599,5,29.95,85.36,704.41,Credit Card,Completed,Standard,50,Delivered,2025-09-26,8,5,Highly recommend!,Mobile App,Facebook Ads,Yes,1,Plant Power
ORD-10581,2025-09-16,17:33:49,CUST-5174,Anupama Nair,anupama.nair27@email.com,+91-9392224127,32,Female,Chennai,Tamil Nadu,India,600001,Regular,Beard Activator Kit,Beard Care - Kits,BRD-ACT-001,1,1999,0,0.0,299.85,2398.85,COD,Completed,Express,100,Delivered,2025-09-23,7,5,Excellent!,Mobile App,Facebook Ads,No,5,Immunity Boost
ORD-10582,2025-09-25,15:07:01,CUST-5244,Swati Iyer,swati.iyer40@email.com,+91-9366911354,22,Female,Thrissur,Kerala,India,680001,Regular,Biotin Hair Gummies (30N) No Added Sugar,Hair Care - Supplements,BIO-GUM-30N,1,599,20,119.8,71.88,651.08,Debit Card,Completed,Express,100,Delivered,2025-09-30,5,5,Highly recommend!,Website,Youtube,No,15,Fitness September
ORD-10583,2025-09-13,15:24:16,CUST-5155,Sneha Singh,sneha.singh74@email.com,+91-9722637645,46,Female,Ludhiana,Punjab,India,141001,Regular,Ashwagandha Gummies for Stress,Gummies & Supplements,ASH-GUM-001,1,899,0,0.0,134.85,1083.85,Debit Card,Completed,Standard,50,Delivered,2025-09-20,7,4,Good value for money.,Website,Facebook Ads,No,3,Fitness Influencer
ORD-10584,2025-09-05,14:00:12,CUST-5311,Krishna Verma,krishna.verma9@email.com,+91-9171238587,49,Male,Jaipur,Rajasthan,India,302001,Regular,Clear Skin Pack| 1x Rejuv Face Serum + 1x Derma Roller,Skin Care - Kits,CLR-SKN-PACK,1,1299,5,64.95,185.11,1519.16,Debit Card,Completed,Express,100,Delivered,2025-09-09,4,5,Amazing product!,Mobile App,Youtube,No,3,Premium Protein
ORD-10585,2025-09-10,17:33:42,CUST-5066,Shobha Sharma,shobha.sharma98@email.com,+91-9846827059,22,Female,Kolkata,West Bengal,India,700001,Regular,Magnesium Oil Spray - 100 ml,Body Care,MAG-SPR-100ML,1,549,0,0.0,82.35,731.35,COD,Completed,Express,100,Delivered,2025-09-15,5,4,Good value for money.,Website,Direct,No,9,Premium Protein
ORD-10586,2025-09-09,08:30:15,CUST-5413,Vishal Gupta,vishal.gupta59@email.com,+91-9696283513,22,Male,Jaipur,Rajasthan,India,302001,Regular,Scalp Massager (1N),Hair Care - Tools,SCP-MAS-001,1,299,10,29.9,40.37,409.47,UPI,Completed,Express,100,Delivered,2025-09-17,8,4,Works well.,Website,Youtube,No,5,Health Plus
ORD-10587,2025-10-03,17:09:08,CUST-5392,Mohan Verma,mohan.verma51@email.com,+91-9920371466,26,Male,Kochi,Kerala,India,682001,Premium,Advance Magnesium Care,Body Care,ADV-MAG-001,1,999,0,0.0,149.85,1248.85,Debit Card,Pending,Express,100,Processing,,,,,Website,Direct,No,11,Clear Skin October
ORD-10588,2025-09-04,14:41:25,CUST-5328,Lavanya Menon,lavanya.menon31@email.com,+91-9833974204,47,Female,Chandigarh,Chandigarh,India,160001,Regular,TOSTERO Capsules (60N),Performance Supplements,TST-60CAP,1,1199,10,119.9,161.86,1290.96,Credit Card,Completed,Standard,50,Delivered,2025-09-06,2,4,Happy with purchase.,Mobile App,Instagram,No,6,Summer Fitness
ORD-10589,2025-09-08,09:16:01,CUST-5243,Ganesh Iyer,ganesh.iyer31@email.com,+91-9346754950,39,Male,Bhopal,Madhya Pradesh,India,462001,Regular,Creatine Gummies,Gummies & Supplements,CRE-GUM-001,1,799,10,79.9,107.86,876.97,UPI,Completed,Standard,50,Delivered,2025-09-10,2,4,Happy with purchase.,Mobile App,Email Campaign,No,20,Sleep Better Campaign
ORD-10590,2025-09-22,12:44:18,CUST-5349,Krishna Joshi,krishna.joshi45@email.com,+91-9950090869,45,Male,Bhopal,Madhya Pradesh,India,462001,Regular,Creatine Monohydrate (150g - Unflavoured),Creatine Supplements,CRE-UNF-150G,1,599,10,59.9,80.86,719.97,UPI,Completed,Express,100,Delivered,2025-09-26,4,5,Best purchase!,Website,Direct,No,16,Diwali Wellness
ORD-10591,2025-10-02,11:54:13,CUST-5473,Ganesh Kapoor,ganesh.kapoor48@email.com,+91-9840558017,41,Male,Ludhiana,Punjab,India,141001,Regular,Beard Development Kit for 22-28,Beard Care - Kits,BRD-DEV-2228,2,2199,5,219.9,626.72,4904.82,Debit Card,Pending,Express,100,Processing,,,,,Mobile App,Youtube,Yes,1,Summer Fitness
ORD-10592,2025-09-21,12:43:15,CUST-5231,Pooja Verma,pooja.verma35@email.com,+91-9210965574,50,Female,Surat,Gujarat,India,395001,Regular,NoBloat Gut health Blend,Gut Health,NBL-GUT-001,1,1299,15,194.85,165.62,1369.77,UPI,Completed,Express,100,Delivered,2025-09-26,5,3,Good but not great.,Mobile App,Youtube,No,17,Fitness September
ORD-10593,2025-09-23,08:45:04,CUST-5075,Ashok Pillai,ashok.pillai13@email.com,+91-9079521487,35,Male,Chennai,Tamil Nadu,India,600001,Regular,Super Blend - Nutrition Powder (504g),Nutrition Blends,SBL-504G-001,1,1899,0,0.0,284.85,2233.85,COD,Completed,Standard,50,Delivered,2025-09-25,2,5,Outstanding quality!,Website,Email Campaign,No,12,Immunity Boost
ORD-10594,2025-09-28,15:23:04,CUST-5500,Sridevi Verma,sridevi.verma63@email.com,+91-9262335270,39,Female,Varanasi,Uttar Pradesh,India,221001,Regular,Beard Activator Kit,Beard Care - Kits,BRD-ACT-001,2,1999,15,599.7,509.75,3958.05,Credit Card,Completed,Standard,50,Delivered,2025-10-04,6,4,Good product!,Mobile App,Instagram,No,13,Gut Health Focus
ORD-10595,2025-09-22,11:59:18,CUST-5066,Radha Sharma,radha.sharma24@email.com,+91-9499503568,22,Female,Vijayawada,Andhra Pradesh,India,520001,Regular,Growmax Topical Solution + Activator (Derma Roller),Hair Care - Kits,GRW-ACT-KIT,1,1399,5,69.95,199.36,1628.41,Debit Card,Completed,Express,100,Delivered,2025-09-28,6,4,Good product!,Website,Email Campaign,No,1,Immunity Boost
ORD-10596,2025-09-08,11:27:59,CUST-5146,Anupama Joshi,anupama.joshi2@email.com,+91-9796407551,50,Female,Noida,Uttar Pradesh,India,201301,Regular,Advanced Anti-Dandruff Shampoo 100 ml,Hair Care - Shampoos,AADS-100ML,2,349,10,69.8,94.23,772.43,COD,Completed,Standard,50,Delivered,2025-09-10,2,4,Happy with purchase.,Mobile App,Direct,No,11,Advanced Wellness
ORD-10597,2025-09-11,17:10:55,CUST-5116,Vinod Joshi,vinod.joshi16@email.com,+91-9268860130,41,Male,Ahmedabad,Gujarat,India,380001,Regular,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,2,299,0,0.0,89.7,787.7,Debit Card,Completed,Express,100,Delivered,2025-09-13,2,5,Love it!,Website,Facebook Ads,Yes,1,Clear Skin October
ORD-10598,2025-09-14,09:43:21,CUST-5148,Neha Chatterjee,neha.chatterjee88@email.com,+91-9283614406,47,Female,Noida,Uttar Pradesh,India,201301,Regular,Scalp Massager (1N),Hair Care - Tools,SCP-MAS-001,1,299,10,29.9,40.37,359.47,UPI,Completed,Standard,50,Delivered,2025-09-19,5,5,Excellent!,Website,Email Campaign,No,10,Gut Health Focus
ORD-10599,2025-09-09,11:03:22,CUST-5500,Savitha Gupta,savitha.gupta6@email.com,+91-9382845671,38,Female,Surat,Gujarat,India,395001,Regular,SWASH Intimate Wash (120ml),Body Care - Hygiene,SWH-INT-120,2,399,10,79.8,107.73,925.93,Debit Card,Completed,Express,100,Delivered,2025-09-11,2,5,Amazing product!,Website,Organic Search,No,12,Health Plus
ORD-10600,2025-09-15,14:06:11,CUST-5344,Rahul Malhotra,rahul.malhotra97@email.com,+91-9238210008,44,Male,Rajkot,Gujarat,India,360001,Premium,Men's Face Wash for Oily Skin,Skin Care - Cleansers,MFW-OILY,1,349,5,17.45,49.73,431.28,Debit Card,Completed,Standard,50,Delivered,2025-09-18,3,4,Happy with purchase.,Mobile App,Google Ads,No,18,Fitness Influencer
ORD-10601,2025-09-09,09:22:18,CUST-5333,Vinod Singh,vinod.singh64@email.com,+91-9942522563,32,Male,Visakhapatnam,Andhra Pradesh,India,530001,Premium,Derma Roller with 0.5 mm Replaceable Head,Tools & Accessories,DR-05MM-REP,1,499,5,24.95,71.11,645.16,Debit Card,Completed,Express,100,Delivered,2025-09-13,4,5,Amazing product!,Mobile App,Email Campaign,No,5,Premium Protein
ORD-10602,2025-09-28,10:36:58,CUST-5392,Ganesh Rao,ganesh.rao83@email.com,+91-9532726486,35,Male,Ahmedabad,Gujarat,India,380001,Regular,Scalp Massager (1N),Hair Care - Tools,SCP-MAS-001,1,299,10,29.9,40.37,409.47,UPI,Completed,Express,100,In Transit,,,,,Mobile App,Direct,No,12,Gut Health Focus
ORD-10603,2025-09-15,14:05:17,CUST-5152,Pooja Sharma,pooja.sharma68@email.com,+91-9458792427,33,Female,Ludhiana,Punjab,India,141001,Premium,Daily Hygiene Kit,Body Care - Kits,DLY-HYG-KIT,1,699,5,34.95,99.61,863.66,COD,Completed,Express,100,Delivered,2025-09-20,5,5,Highly recommend!,Mobile App,Facebook Ads,Yes,1,Hair Growth Challenge
ORD-10604,2025-09-04,17:42:43,CUST-5085,Kavita Mehta,kavita.mehta68@email.com,+91-9503185086,30,Female,Gurgaon,Haryana,India,122001,Premium,Advanced Hair Serum,Hair Care - Serums,AHS-001,1,899,15,134.85,114.62,978.77,UPI,Completed,Express,100,Delivered,2025-09-09,5,5,Highly recommend!,Website,Facebook Ads,No,6,New Customer Welcome
ORD-10605,2025-09-25,15:08:16,CUST-5421,Amit Verma,amit.verma36@email.com,+91-9264811702,27,Male,Lucknow,Uttar Pradesh,India,226001,Regular,HydraBoost Pack of 15,Hydration Supplements,HYD-BST-15PK,1,899,0,0.0,134.85,1083.85,Debit Card,Completed,Standard,50,Delivered,2025-10-03,8,4,Good product!,Website,Google Ads,Yes,1,Gut Health Focus
ORD-10606,2025-09-11,16:26:38,CUST-5486,Radha Kapoor,radha.kapoor41@email.com,+91-9152452927,45,Female,Ludhiana,Punjab,India,141001,Regular,Super Blend - Nutrition Powder (504g),Nutrition Blends,SBL-504G-001,1,1899,15,284.85,242.12,1906.27,Debit Card,Completed,Standard,50,Delivered,2025-09-17,6,5,Love it!,Mobile App,Direct,Yes,1,Bulk Buy September
ORD-10607,2025-09-18,08:08:29,CUST-5275,Radha Reddy,radha.reddy9@email.com,+91-9535634712,25,Female,Delhi,Delhi,India,110001,Regular,REJUV Niacinamide Serum,Skin Care - Serums,RJV-NIA-SER,1,799,15,119.85,101.87,881.02,Debit Card,Completed,Express,100,Delivered,2025-09-20,2,4,Good value for money.,Mobile App,Facebook Ads,Yes,1,Gut Health Focus
ORD-10608,2025-09-29,17:50:52,CUST-5022,Anand Iyer,anand.iyer26@email.com,+91-9877036714,24,Male,Thrissur,Kerala,India,680001,Regular,Water Softener,Home Care,WTR-SOFT-001,1,1299,0,0.0,194.85,1593.85,Debit Card,Completed,Express,100,Delivered,2025-10-03,4,4,Satisfied with quality.,Website,Facebook Ads,No,18,Beard Goals
ORD-10609,2025-09-04,13:10:26,CUST-5450,Rahul Kapoor,rahul.kapoor5@email.com,+91-9140121064,47,Male,Vadodara,Gujarat,India,390001,Regular,Shilajit Gummies (1 Month Pack),Gummies & Supplements,SHI-GUM-30D,1,999,10,99.9,134.87,1133.97,Credit Card,Completed,Express,100,Delivered,2025-09-08,4,4,Works well.,Website,Instagram,No,12,Winter Prep
ORD-10610,2025-09-29,16:31:15,CUST-5344,Varun Patel,varun.patel13@email.com,+91-9795709620,31,Male,Kochi,Kerala,India,682001,Regular,Magnesium Oil Spray - 100 ml,Body Care,MAG-SPR-100ML,2,549,0,0.0,164.7,1362.7,UPI,Completed,Express,100,In Transit,,,,,Website,Organic Search,No,3,Magnesium Monday
ORD-10611,2025-09-10,10:05:47,CUST-5468,Vinod Pillai,vinod.pillai82@email.com,+91-9899802137,37,Male,Vijayawada,Andhra Pradesh,India,520001,Premium,HydraBoost Pack of 15,Hydration Supplements,HYD-BST-15PK,1,899,10,89.9,121.36,1030.47,Credit Card,Completed,Express,100,Delivered,2025-09-12,2,5,Highly recommend!,Website,Instagram,No,5,Magnesium Monday
ORD-10612,2025-09-08,17:26:01,CUST-5252,Maya Desai,maya.desai86@email.com,+91-9892918383,37,Female,Kochi,Kerala,India,682001,Regular,Hydrolyzed Whey Protein Isolate (Pack of 5),Protein Supplements,HYD-WHY-PK5,1,1999,20,399.8,239.88,1939.08,Debit Card,Completed,Express,100,Delivered,2025-09-14,6,5,Outstanding quality!,Mobile App,Email Campaign,No,10,Premium Protein
